Unnamed: 0,abv,id,name_x,style,brewery_id,ounces,ID,name_y,city,state,city_state
2097,0.05,663,TailGate IPA,American IPA,449,24.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2098,0.05,662,TailGate IPA,American IPA,449,12.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2099,0.05,623,TailGate Hefeweizen,Hefeweizen,449,24.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2100,0.05,622,Blacktop Blonde,American Blonde Ale,449,24.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2101,0.05,362,Blacktop Blonde,American Blonde Ale,449,12.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2102,0.05,361,TailGate Hefeweizen,Hefeweizen,449,12.0,449,TailGate Beer,San Diego, CA,"San Diego,  CA"
2103,0.09,2575,Wooden Rooster,Tripel,45,16.9,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2104,0.05,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2105,0.06,1736,Zombie Monkie,American Porter,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2106,0.06,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2107,0.05,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2108,0.07,1017,Ethos IPA,American IPA,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2109,0.04,1009,Tallgrass Pub Ale,American Brown Ale,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2110,0.07,912,Oasis,Extra Special / Strong Bitter (ESB),45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2111,0.05,765,Buffalo Sweat,Milk / Sweet Stout,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2112,0.05,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2113,0.05,595,8-Bit Pale Ale,American Pale Ale (APA),45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2114,0.09,537,Velvet Rooster,Tripel,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2115,0.05,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2116,0.05,105,Köld Lager (2010),German Pilsener,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2117,0.07,104,Oasis (2010),American Double / Imperial IPA,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2118,0.04,103,Tallgrass Ale,American Brown Ale,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2119,0.05,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2120,0.06,101,Tallgrass IPA,American IPA,45,16.0,45,Tallgrass Brewing Company,Manhattan, KS,"Manhattan,  KS"
2121,0.07,1433,Hat Trick Hop IPA,American IPA,409,16.0,409,Tamarack Brewing Company,Lakeside, MT,"Lakeside,  MT"
2122,0.06,1432,Yard Sale Amber Ale,American Amber / Red Ale,409,16.0,409,Tamarack Brewing Company,Lakeside, MT,"Lakeside,  MT"
2123,0.06,936,Loafin Bräu,Altbier,490,16.0,490,Tampa Bay Brewing Company,Tampa, FL,"Tampa,  FL"
2124,0.07,544,Old Elephant Foot IPA,American IPA,490,16.0,490,Tampa Bay Brewing Company,Tampa, FL,"Tampa,  FL"
2125,0.07,2640,Peck's Porter,American Porter,7,16.0,7,Tapistry Brewing,Bridgman, MI,"Bridgman,  MI"
2126,0.07,2448,Reactor,American IPA,7,16.0,7,Tapistry Brewing,Bridgman, MI,"Bridgman,  MI"
2127,0.06,2447,Mr. Orange,Witbier,7,16.0,7,Tapistry Brewing,Bridgman, MI,"Bridgman,  MI"
2128,0.08,2601,Deduction,Dubbel,28,12.0,28,Taxman Brewing Company,Bargersville, IN,"Bargersville,  IN"
2129,0.06,973,Face Down Brown Ale,American Brown Ale,480,12.0,480,Telluride Brewing Company,Telluride, CO,"Telluride,  CO"
2130,0.06,827,Tempter IPA,American IPA,480,12.0,480,Telluride Brewing Company,Telluride, CO,"Telluride,  CO"
2131,0.06,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12.0,480,Telluride Brewing Company,Telluride, CO,"Telluride,  CO"
2132,0.05,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12.0,210,Temperance Beer Company,Evanston, IL,"Evanston,  IL"
2133,0.04,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12.0,210,Temperance Beer Company,Evanston, IL,"Evanston,  IL"
2134,0.07,1939,Gatecrasher,English India Pale Ale (IPA),210,12.0,210,Temperance Beer Company,Evanston, IL,"Evanston,  IL"
2135,0.05,1082,RecreationAle,American Pale Ale (APA),469,12.0,469,Terrapin Brewing Company,Athens, GA,"Athens,  GA"
2136,0.06,2119,First Stand,Saison / Farmhouse Ale,215,12.0,215,Texian Brewing Co.,Richmond, TX,"Richmond,  TX"
2137,0.06,2118,Battle LIne,American Brown Ale,215,12.0,215,Texian Brewing Co.,Richmond, TX,"Richmond,  TX"
2138,0.06,2117,Broken Bridge,Dunkelweizen,215,12.0,215,Texian Brewing Co.,Richmond, TX,"Richmond,  TX"
2139,0.07,2116,Brutus,English India Pale Ale (IPA),215,12.0,215,Texian Brewing Co.,Richmond, TX,"Richmond,  TX"
2140,0.06,1916,Petit Mutant,American Wild Ale,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2141,0.1,1915,The Crusher,American Double / Imperial IPA,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2142,0.08,1914,Beelzebub,American Double / Imperial Stout,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2143,0.07,1810,Focal Banger,American IPA,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2144,0.08,1111,Heady Topper,American Double / Imperial IPA,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2145,0.08,379,Heady Topper,American Double / Imperial IPA,272,16.0,272,The Alchemist,Waterbury, VT,"Waterbury,  VT"
2146,0.05,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12.0,457,The Black Tooth Brewing Company,Sheridan, WY,"Sheridan,  WY"
2147,0.07,1199,Indian Paintbrush IPA,American IPA,457,12.0,457,The Black Tooth Brewing Company,Sheridan, WY,"Sheridan,  WY"
2148,0.05,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12.0,457,The Black Tooth Brewing Company,Sheridan, WY,"Sheridan,  WY"
2149,0.06,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12.0,457,The Black Tooth Brewing Company,Sheridan, WY,"Sheridan,  WY"
2150,0.05,1945,Birdhouse Pale Ale,Belgian Pale Ale,262,12.0,262,The Brewer's Art,Baltimore, MD,"Baltimore,  MD"
2151,0.07,1079,Ozzy,Belgian Pale Ale,262,12.0,262,The Brewer's Art,Baltimore, MD,"Baltimore,  MD"
2152,0.07,94,Resurrection,Dubbel,262,12.0,262,The Brewer's Art,Baltimore, MD,"Baltimore,  MD"
2153,0.05,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16.0,329,The Bronx Brewery,Bronx, NY,"Bronx,  NY"
2154,0.06,1747,Bronx Black Pale Ale,American Black Ale,329,16.0,329,The Bronx Brewery,Bronx, NY,"Bronx,  NY"
2155,0.06,1037,Bronx Pale Ale,American Pale Ale (APA),329,16.0,329,The Bronx Brewery,Bronx, NY,"Bronx,  NY"
2156,0.05,2594,Surfrider,American Pale Ale (APA),33,16.0,33,The Dudes' Brewing Company,Torrance, CA,"Torrance,  CA"
2157,0.06,2035,Kolschtal Eddy,Kölsch,33,16.0,33,The Dudes' Brewing Company,Torrance, CA,"Torrance,  CA"
2158,0.05,2034,South Bay Session IPA,American IPA,33,16.0,33,The Dudes' Brewing Company,Torrance, CA,"Torrance,  CA"
2159,0.07,1562,Grandma's Pecan,English Brown Ale,33,16.0,33,The Dudes' Brewing Company,Torrance, CA,"Torrance,  CA"
2160,0.1,1561,Double Trunk,American Double / Imperial IPA,33,16.0,33,The Dudes' Brewing Company,Torrance, CA,"Torrance,  CA"
2161,0.05,1749,Just IPA,American IPA,328,12.0,328,The Just Beer Project,Burlington, VT,"Burlington,  VT"
2162,0.04,2455,Lionshead,American Pilsner,90,12.0,90,The Lion Brewery,Wilkes-Barre, PA,"Wilkes-Barre,  PA"
2163,,963,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12.0,484,The Manhattan Brewing Company,New York, NY,"New York,  NY"
2164,0.05,2638,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16.0,9,The Mitten Brewing Company,Grand Rapids, MI,"Grand Rapids,  MI"
2165,0.06,1278,Northern Hawk Owl Amber,American Amber / Red Ale,438,12.0,438,The Right Brain Brewery,Traverse City, MI,"Traverse City,  MI"
2166,0.06,1277,CEO Stout,American Stout,438,16.0,438,The Right Brain Brewery,Traverse City, MI,"Traverse City,  MI"
2167,0.05,1276,Will Power Pale Ale,American Pale Ale (APA),438,16.0,438,The Right Brain Brewery,Traverse City, MI,"Traverse City,  MI"
2168,0.04,1732,Curious Traveler Shandy,Shandy,334,12.0,334,The Traveler Beer Company,Burlington, VT,"Burlington,  VT"
2169,0.05,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12.0,142,Third Street Brewhouse,Cold Spring, MN,"Cold Spring,  MN"
2170,0.05,1781,Three Way Pale Ale,American Pale Ale (APA),142,12.0,142,Third Street Brewhouse,Cold Spring, MN,"Cold Spring,  MN"
2171,0.04,1780,Rise to the Top,Cream Ale,142,12.0,142,Third Street Brewhouse,Cold Spring, MN,"Cold Spring,  MN"
2172,0.05,1779,Lost Trout Brown Ale,American Brown Ale,142,12.0,142,Third Street Brewhouse,Cold Spring, MN,"Cold Spring,  MN"
2173,0.05,2421,Watermelon Ale,Fruit / Vegetable Beer,108,12.0,108,Thomas Hooker Brewing Company,Bloomfield, CT,"Bloomfield,  CT"
2174,0.04,2319,Knotty Blonde Ale,American Blonde Ale,153,12.0,153,Three Creeks Brewing,Sisters, OR,"Sisters,  OR"
2175,0.06,2317,Fivepine Chocolate Porter,American Porter,153,12.0,153,Three Creeks Brewing,Sisters, OR,"Sisters,  OR"
2176,0.06,2316,Hoodoo Voodoo IPA,American IPA,153,12.0,153,Three Creeks Brewing,Sisters, OR,"Sisters,  OR"
2177,0.05,1913,Hydraulion Red,Irish Red Ale,273,12.0,273,Three Notch'd Brewing Company,Charlottesville, VA,"Charlottesville,  VA"
2178,0.06,1912,40 Mile IPA,American IPA,273,12.0,273,Three Notch'd Brewing Company,Charlottesville, VA,"Charlottesville,  VA"
2179,0.06,2617,Citra Faced,American Pale Wheat Ale,21,16.0,21,Three Pints Brewing,Martinsville, IN,"Martinsville,  IN"
2180,0.06,2616,Pole Barn Stout,Oatmeal Stout,21,16.0,21,Three Pints Brewing,Martinsville, IN,"Martinsville,  IN"
2181,0.05,2615,Pale,American Pale Ale (APA),21,16.0,21,Three Pints Brewing,Martinsville, IN,"Martinsville,  IN"
2182,0.05,2614,Yoshi's Nectar,California Common / Steam Beer,21,16.0,21,Three Pints Brewing,Martinsville, IN,"Martinsville,  IN"
2183,0.05,1889,Leatherhead Red,American Amber / Red Ale,282,12.0,282,Thunderhead Brewing Company,Kearney, NE,"Kearney,  NE"
2184,0.07,1222,Cropduster Mid-American IPA,American IPA,282,12.0,282,Thunderhead Brewing Company,Kearney, NE,"Kearney,  NE"
2185,0.07,122,Golden Frau Honey Wheat,Braggot,282,12.0,282,Thunderhead Brewing Company,Kearney, NE,"Kearney,  NE"
2186,,121,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12.0,282,Thunderhead Brewing Company,Kearney, NE,"Kearney,  NE"
2187,0.06,2623,Cafe Leche,American Porter,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2188,0.05,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2189,0.12,2621,Csar,Russian Imperial Stout,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2190,0.06,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2191,0.09,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2192,0.06,951,Alloy,American IPA,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2193,0.05,950,Rivet Irish Red Ale,Irish Red Ale,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2194,0.05,949,3 Gear Robust Porter,American Porter,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2195,0.04,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.0,17,Tin Man Brewing Company,Evansville, IN,"Evansville,  IN"
2196,0.06,2321,Turnrow Harvest Ale,American Blonde Ale,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2197,0.07,1755,Juke Joint IPA,American IPA,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2198,0.07,1754,Parade Ground Coffee Porter,American Porter,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2199,0.05,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2200,0.04,529,Tin Roof Blonde Ale,American Blonde Ale,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2201,0.06,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2202,0.04,494,Perfect Tin Amber,American Amber / Red Ale,152,12.0,152,Tin Roof Brewing Company,Baton Rouge, LA,"Baton Rouge,  LA"
2203,0.07,1856,IPA & a Half,American IPA,291,12.0,291,Tommyknocker Brewery,Idaho Springs, CO,"Idaho Springs,  CO"
2204,0.06,736,Ornery Amber Lager (2003),Vienna Lager,291,12.0,291,Tommyknocker Brewery,Idaho Springs, CO,"Idaho Springs,  CO"
2205,0.05,1027,Big Island Shandy,Shandy,474,16.0,474,Tonka Beer Company,Minnetonka, MN,"Minnetonka,  MN"
2206,0.07,1026,Preservation IPA,American IPA,474,16.0,474,Tonka Beer Company,Minnetonka, MN,"Minnetonka,  MN"
2207,0.06,1938,Almanac IPA,American IPA,265,12.0,265,Tractor Brewing Company,Albuquerque, NM,"Albuquerque,  NM"
2208,0.07,1937,Milk Mustachio Stout,Milk / Sweet Stout,265,12.0,265,Tractor Brewing Company,Albuquerque, NM,"Albuquerque,  NM"
2209,0.06,1936,Farmer's Tan Red Ale,American Amber / Red Ale,265,12.0,265,Tractor Brewing Company,Albuquerque, NM,"Albuquerque,  NM"
2210,0.06,594,Triangle India Pale Ale,American IPA,524,12.0,524,Triangle Brewing Company,Durham, NC,"Durham,  NC"
2211,0.05,114,Triangle White Ale,Witbier,524,12.0,524,Triangle Brewing Company,Durham, NC,"Durham,  NC"
2212,0.08,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12.0,524,Triangle Brewing Company,Durham, NC,"Durham,  NC"
2213,0.08,2445,Troegenator,Doppelbock,97,16.0,97,Tr̦egs Brewing Company,Hershey, PA,"Hershey,  PA"
2214,0.07,2444,Nugget Nectar,American Amber / Red Ale,97,16.0,97,Tr̦egs Brewing Company,Hershey, PA,"Hershey,  PA"
2215,0.04,2203,Sunshine Pils,American Pilsner,97,12.0,97,Tr̦egs Brewing Company,Hershey, PA,"Hershey,  PA"
2216,0.08,1510,Troegenator Doublebock,Doppelbock,97,16.0,97,Tr̦egs Brewing Company,Hershey, PA,"Hershey,  PA"
2217,0.07,1509,Perpetual IPA,American IPA,97,12.0,97,Tr̦egs Brewing Company,Hershey, PA,"Hershey,  PA"
2218,0.06,433,Greenville Pale Ale,American Pale Ale (APA),539,12.0,539,Twin Lakes Brewing Company,Greenville, DE,"Greenville,  DE"
2219,0.06,641,Hoppy Boy,American IPA,520,16.0,520,Twisted Pine Brewing Company,Boulder, CO,"Boulder,  CO"
2220,0.05,2588,Cow Creek,American Amber / Red Lager,38,12.0,38,Twisted X Brewing Company,Dripping Springs, TX,"Dripping Springs,  TX"
2221,0.07,2458,Chupahopra,American IPA,38,12.0,38,Twisted X Brewing Company,Dripping Springs, TX,"Dripping Springs,  TX"
2222,0.05,2212,Twisted X,American Adjunct Lager,38,12.0,38,Twisted X Brewing Company,Dripping Springs, TX,"Dripping Springs,  TX"
2223,0.04,2235,Day Hike Session,American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2224,0.05,1661,Trailhead ISA,American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2225,0.05,1660,Immersion Amber,American Amber / Red Ale,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2226,0.06,1659,Evo IPA,American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2227,0.05,1438,Presidential Pils,Czech Pilsener,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2228,0.06,1173,Evolutionary IPA (2012),American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2229,0.06,560,Persnickety Pale,American Pale Ale (APA),190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2230,0.05,519,SoDo Brown Ale,American Brown Ale,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2231,0.05,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2232,0.06,505,Evolutionary IPA (2011),American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2233,0.05,482,Trailhead India Style Session Ale (2011),American IPA,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2234,0.05,451,Panorama Wheat Ale,American Pale Wheat Ale,190,12.0,190,Two Beers Brewing Company,Seattle, WA,"Seattle,  WA"
2235,0.06,2497,Wobble,American IPA,74,16.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2236,0.06,2246,Night Cat,American Dark Wheat Ale,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2237,0.06,1630,Night Cat (2014),American Dark Wheat Ale,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2238,0.05,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2239,0.05,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2240,0.08,1042,Atom Smasher,Märzen / Oktoberfest,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2241,0.04,1041,Testudo,Bière de Garde,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2242,0.07,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2243,0.07,861,Cane and Ebel,American Strong Ale,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2244,0.07,642,Outlaw IPA (2015),American IPA,74,12.0,74,Two Brothers Brewing Company,Warrenville, IL,"Warrenville,  IL"
2245,0.04,2037,The Gilded Age,Munich Helles Lager,243,12.0,243,Two Henrys Brewing Company,Plant City, FL,"Plant City,  FL"
2246,0.05,1285,No Limits Hefeweizen,Hefeweizen,435,16.0,435,Two Roads Brewing Company,Stratford, CT,"Stratford,  CT"
2247,0.06,1189,Honeyspot Road White IPA,American White IPA,435,12.0,435,Two Roads Brewing Company,Stratford, CT,"Stratford,  CT"
2248,0.07,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12.0,435,Two Roads Brewing Company,Stratford, CT,"Stratford,  CT"
2249,0.05,1170,Workers Comp Saison,Saison / Farmhouse Ale,435,12.0,435,Two Roads Brewing Company,Stratford, CT,"Stratford,  CT"
2250,0.05,1169,Ol' Factory Pils,German Pilsener,435,12.0,435,Two Roads Brewing Company,Stratford, CT,"Stratford,  CT"
2251,0.05,2310,PUNK'N,Pumpkin Ale,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2252,0.04,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2253,0.04,1925,Trader Session IPA,American IPA,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2254,0.07,1723,Hop Nosh IPA,American IPA,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2255,0.04,1212,SUM'R,American Blonde Ale,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2256,0.04,1097,Organic Baba Black Lager,Schwarzbier,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2257,0.07,1089,Hop Notch IPA (2013),American IPA,159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2258,0.04,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2259,0.04,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.0,159,Uinta Brewing Company,Salt Lake City, UT,"Salt Lake City,  UT"
2260,0.06,98,Pilsner Ukiah,German Pilsener,555,12.0,555,Ukiah Brewing Company,Ukiah, CA,"Ukiah,  CA"
2261,0.06,2372,The Green Room,American IPA,126,16.0,126,Uncle Billy's Brewery and Smokeh...,Austin, TX,"Austin,  TX"
2262,0.05,2367,Humbucker Helles,Maibock / Helles Bock,126,16.0,126,Uncle Billy's Brewery and Smokeh...,Austin, TX,"Austin,  TX"
2263,0.07,1704,Uncle John's Apple Cherry Cider,Cider,338,16.0,338,Uncle John's Fruit House Winery,St. John's, MI,"St. John's,  MI"
2264,0.07,1703,Uncle John's Apricot Apple Cider,Cider,338,16.0,338,Uncle John's Fruit House Winery,St. John's, MI,"St. John's,  MI"
2265,0.07,877,Draught Hard Apple Cider,Cider,338,16.0,338,Uncle John's Fruit House Winery,St. John's, MI,"St. John's,  MI"
2266,0.0,606,Scotty K NA,Low Alcohol Beer,522,16.0,522,Uncommon Brewers,Santa Cruz, CA,"Santa Cruz,  CA"
2267,0.07,543,Bacon Brown Ale,American Brown Ale,522,16.0,522,Uncommon Brewers,Santa Cruz, CA,"Santa Cruz,  CA"
2268,0.06,347,Golden State Ale,Belgian Pale Ale,522,16.0,522,Uncommon Brewers,Santa Cruz, CA,"Santa Cruz,  CA"
2269,0.08,346,Baltic Porter,Baltic Porter,522,16.0,522,Uncommon Brewers,Santa Cruz, CA,"Santa Cruz,  CA"
2270,0.09,25,Siamese twin,Dubbel,522,16.0,522,Uncommon Brewers,Santa Cruz, CA,"Santa Cruz,  CA"
2271,0.09,2507,Double Duckpin,American Double / Imperial IPA,71,12.0,71,Union Craft Brewing,Baltimore, MD,"Baltimore,  MD"
2272,0.04,2506,Old Pro,Gose,71,12.0,71,Union Craft Brewing,Baltimore, MD,"Baltimore,  MD"
2273,0.06,829,Duckpin Pale Ale,American Pale Ale (APA),71,12.0,71,Union Craft Brewing,Baltimore, MD,"Baltimore,  MD"
2274,0.06,582,Balt Altbier,Altbier,71,12.0,71,Union Craft Brewing,Baltimore, MD,"Baltimore,  MD"
